album_name,album_type,artist,album_release_date,album_duration,album_genre,album_styles,album_recording_location,album_recording_period,album_moods,album_themes,track_name,composers,genres,styles,moods,themes
For Free,studio,David Crosby,23-Jul-21,37:29:00,"Folk, Pop/Rock","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary"," Groove Masters, Santa Monica HZ Werks, Van Nuys Joel Jacks Studios, Santa Ynez ",,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",River Rise,David Crosby,,,,
For Free,studio,David Crosby,23-Jul-21,37:29:00,"Folk, Pop/Rock","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary"," Groove Masters, Santa Monica HZ Werks, Van Nuys Joel Jacks Studios, Santa Ynez ",,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Shot at Me,"David Crosby, Dean Parks",,,,
Here If You Listen,studio,David Crosby,26-Oct-18,45:08:00,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Woodstock,Joni Mitchell,,,,
Here If You Listen,studio,David Crosby,26-Oct-18,45:08:00,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Buddha on a Hill,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,studio,David Crosby,26-Oct-18,45:08:00,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Vagrants of Venice,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,studio,David Crosby,26-Oct-18,45:08:00,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Balanced on a Pin,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,studio,David Crosby,26-Oct-18,45:08:00,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Janet,Michelle Willis,,,,
Here If You Listen,studio,David Crosby,26-Oct-18,45:08:00,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Other Half Rule,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,studio,David Crosby,26-Oct-18,45:08:00,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",I Am No Artist,"Jane Tyson Clement, Becca Stevens",,,,
Here If You Listen,studio,David Crosby,26-Oct-18,45:08:00,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Your Own Ride,"David Crosby, Bill Laurance, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,studio,David Crosby,26-Oct-18,45:08:00,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",1974,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,studio,David Crosby,26-Oct-18,45:08:00,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Glory,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,studio,David Crosby,26-Oct-18,45:08:00,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",1967,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
If I Could Only Remember My Name,studio,David Crosby,22-Feb-71,37:54:00,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Wally Heider Studio, San Francisco, CA",,"Atmospheric, Autumnal, Bittersweet, Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Meandering, Melancholy, Organic, Spacey, Wistful, Earnest, Poignant, Reflective","Introspection, Long Walk, Rainy Day, Sunday Afternoon",Traction in the Rain,David Crosby,"Folk, Pop/Rock","Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Calm/Peaceful, Dreamy, Intimate, Restrained, Yearning",
If I Could Only Remember My Name,studio,David Crosby,22-Feb-71,37:54:00,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Wally Heider Studio, San Francisco, CA",,"Atmospheric, Autumnal, Bittersweet, Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Meandering, Melancholy, Organic, Spacey, Wistful, Earnest, Poignant, Reflective","Introspection, Long Walk, Rainy Day, Sunday Afternoon",Music Is Love,"David Crosby, Graham Nash, Neil Young","Folk, Pop/Rock",Singer/Songwriter,"Sentimental, Optimistic","Celebration, In Love"
If I Could Only Remember My Name,studio,David Crosby,22-Feb-71,37:54:00,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Wally Heider Studio, San Francisco, CA",,"Atmospheric, Autumnal, Bittersweet, Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Meandering, Melancholy, Organic, Spacey, Wistful, Earnest, Poignant, Reflective","Introspection, Long Walk, Rainy Day, Sunday Afternoon",Song With No Words (Tree With No Leaves),David Crosby,,,,
If I Could Only Remember My Name,studio,David Crosby,22-Feb-71,37:54:00,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Wally Heider Studio, San Francisco, CA",,"Atmospheric, Autumnal, Bittersweet, Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Meandering, Melancholy, Organic, Spacey, Wistful, Earnest, Poignant, Reflective","Introspection, Long Walk, Rainy Day, Sunday Afternoon",What Are Their Names,"David Crosby, Jerry Garcia, Phil Lesh, Michael Shrieve, Neil Young",Pop/Rock,Contemporary Pop/Rock,"Dreamy, Restrained",
If I Could Only Remember My Name,studio,David Crosby,22-Feb-71,37:54:00,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Wally Heider Studio, San Francisco, CA",,"Atmospheric, Autumnal, Bittersweet, Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Meandering, Melancholy, Organic, Spacey, Wistful, Earnest, Poignant, Reflective","Introspection, Long Walk, Rainy Day, Sunday Afternoon",Laughing,David Crosby,Pop/Rock,Contemporary Pop/Rock,"Brooding, Calm/Peaceful, Dreamy, Relaxed",
If I Could Only Remember My Name,studio,David Crosby,22-Feb-71,37:54:00,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Wally Heider Studio, San Francisco, CA",,"Atmospheric, Autumnal, Bittersweet, Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Meandering, Melancholy, Organic, Spacey, Wistful, Earnest, Poignant, Reflective","Introspection, Long Walk, Rainy Day, Sunday Afternoon",Orleans,Traditional,"Pop/Rock, Folk","Folk-Rock, Psychedelic/Garage","Laid-Back/Mellow, Calm/Peaceful, Dreamy, Restrained",
If I Could Only Remember My Name,studio,David Crosby,22-Feb-71,37:54:00,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Wally Heider Studio, San Francisco, CA",,"Atmospheric, Autumnal, Bittersweet, Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Meandering, Melancholy, Organic, Spacey, Wistful, Earnest, Poignant, Reflective","Introspection, Long Walk, Rainy Day, Sunday Afternoon",Tamalpais High (At About 3),David Crosby,,,,
If I Could Only Remember My Name,studio,David Crosby,22-Feb-71,37:54:00,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Wally Heider Studio, San Francisco, CA",,"Atmospheric, Autumnal, Bittersweet, Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Meandering, Melancholy, Organic, Spacey, Wistful, Earnest, Poignant, Reflective","Introspection, Long Walk, Rainy Day, Sunday Afternoon",I'd Swear There Was Somebody Here,David Crosby,Pop/Rock,"Folk-Rock, Psychedelic/Garage, Contemporary Pop/Rock","Yearning, Dreamy, Quirky","Feeling Blue, Loss/Grief"
If I Could Only Remember My Name,studio,David Crosby,22-Feb-71,37:54:00,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Wally Heider Studio, San Francisco, CA",,"Atmospheric, Autumnal, Bittersweet, Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Meandering, Melancholy, Organic, Spacey, Wistful, Earnest, Poignant, Reflective","Introspection, Long Walk, Rainy Day, Sunday Afternoon",Cowboy Movie,David Crosby,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Brooding, Epic",
It's All Coming Back to Me Now,live,David Crosby,24-Jan-95,1:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA",7-Oct-93,,,In My Dreams,David Crosby,,,,
It's All Coming Back to Me Now,live,David Crosby,24-Jan-95,1:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA",7-Oct-93,,,Cowboy Movie,David Crosby,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Brooding, Epic",
It's All Coming Back to Me Now,live,David Crosby,24-Jan-95,1:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA",7-Oct-93,,,Long Time Gone,"David Crosby, Frank Hartford, Tex Ritter",,,"Angry, Passionate, Sentimental",
It's All Coming Back to Me Now,live,David Crosby,24-Jan-95,1:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA",7-Oct-93,,,Hero,"Phil Collins, David Crosby",Pop/Rock,Singer/Songwriter,Laid-Back/Mellow,
It's All Coming Back to Me Now,live,David Crosby,24-Jan-95,1:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA",7-Oct-93,,,Rusty and Blue,David Crosby,,,,
It's All Coming Back to Me Now,live,David Crosby,24-Jan-95,1:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA",7-Oct-93,,,Till It Shines on You,David Crosby,,,,
It's All Coming Back to Me Now,live,David Crosby,24-Jan-95,1:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA",7-Oct-93,,,Thousand Roads,David Crosby,"Blues, Pop/Rock","Blues-Rock, Contemporary Pop/Rock, Singer/Songwriter",Lively,
It's All Coming Back to Me Now,live,David Crosby,24-Jan-95,1:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA",7-Oct-93,,,Almost Cut My Hair,David Crosby,Pop/Rock,"Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","Brooding, Earnest, Earthy, Freewheeling, Insular, Organic, Quirky, Searching, Self-Conscious, Urgent, Warm","Family Gatherings, Hanging Out, Introspection"
It's All Coming Back to Me Now,live,David Crosby,24-Jan-95,1:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA",7-Oct-93,,,Déjà Vu,David Crosby,Pop/Rock,"Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock, Contemporary Pop/Rock, Album Rock","Laid-Back/Mellow, Organic, Reflective, Searching, Soothing, Sweet, Warm, Wistful, Light, Bright","Comfort, Day Driving, Hanging Out, Introspection, Reflection, Relaxation, Reminiscing"
It's All Coming Back to Me Now,live,David Crosby,24-Jan-95,1:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA",7-Oct-93,,,Wooden Ships,"David Crosby, Paul Kantner, Stephen Stills",Pop/Rock,"Folk-Rock, Psychedelic/Garage",Yearning,
Lighthouse,studio,David Crosby,21-Oct-16,40:40:00,Pop/Rock,"Contemporary Singer/Songwriter, Adult Alternative Pop/Rock, Contemporary Pop/Rock","Groove Masters Studios, Santa Monica, CA",,"Earnest, Poignant, Refined, Relaxed, Bittersweet, Intimate, Reflective, Brooding, Laid-Back/Mellow, Literate, Searching, Self-Conscious","Autumn, Early Morning, Introspection, Reflection, Solitude, Sunday Afternoon",By the Light of Common Day,"David Crosby, Becca Stevens",,,,
Lighthouse,studio,David Crosby,21-Oct-16,40:40:00,Pop/Rock,"Contemporary Singer/Songwriter, Adult Alternative Pop/Rock, Contemporary Pop/Rock","Groove Masters Studios, Santa Monica, CA",,"Earnest, Poignant, Refined, Relaxed, Bittersweet, Intimate, Reflective, Brooding, Laid-Back/Mellow, Literate, Searching, Self-Conscious","Autumn, Early Morning, Introspection, Reflection, Solitude, Sunday Afternoon",Things We Do for Love,"David Crosby, Michael League",,,,
Lighthouse,studio,David Crosby,21-Oct-16,40:40:00,Pop/Rock,"Contemporary Singer/Songwriter, Adult Alternative Pop/Rock, Contemporary Pop/Rock","Groove Masters Studios, Santa Monica, CA",,"Earnest, Poignant, Refined, Relaxed, Bittersweet, Intimate, Reflective, Brooding, Laid-Back/Mellow, Literate, Searching, Self-Conscious","Autumn, Early Morning, Introspection, Reflection, Solitude, Sunday Afternoon",Drive Out to the Desert,David Crosby,,,,
Lighthouse,studio,David Crosby,21-Oct-16,40:40:00,Pop/Rock,"Contemporary Singer/Songwriter, Adult Alternative Pop/Rock, Contemporary Pop/Rock","Groove Masters Studios, Santa Monica, CA",,"Earnest, Poignant, Refined, Relaxed, Bittersweet, Intimate, Reflective, Brooding, Laid-Back/Mellow, Literate, Searching, Self-Conscious","Autumn, Early Morning, Introspection, Reflection, Solitude, Sunday Afternoon",Somebody Other Than You,"David Crosby, Michael League",,,,
Lighthouse,studio,David Crosby,21-Oct-16,40:40:00,Pop/Rock,"Contemporary Singer/Songwriter, Adult Alternative Pop/Rock, Contemporary Pop/Rock","Groove Masters Studios, Santa Monica, CA",,"Earnest, Poignant, Refined, Relaxed, Bittersweet, Intimate, Reflective, Brooding, Laid-Back/Mellow, Literate, Searching, Self-Conscious","Autumn, Early Morning, Introspection, Reflection, Solitude, Sunday Afternoon",Look in Their Eyes,"David Crosby, Michael League",,,,
Lighthouse,studio,David Crosby,21-Oct-16,40:40:00,Pop/Rock,"Contemporary Singer/Songwriter, Adult Alternative Pop/Rock, Contemporary Pop/Rock","Groove Masters Studios, Santa Monica, CA",,"Earnest, Poignant, Refined, Relaxed, Bittersweet, Intimate, Reflective, Brooding, Laid-Back/Mellow, Literate, Searching, Self-Conscious","Autumn, Early Morning, Introspection, Reflection, Solitude, Sunday Afternoon",The City,"David Crosby, Michael League",,,,
